Processed_Sentence,Etiket
ileri okul sistem,dram
kimse geri kal gör iste,dram
bay gump bayan gump,dram
tatil,dram
anne eğitim ilgilen evlat,dram
konuş,dram
deneme gerek,dram
kolay görün,dram
ne,dram
anne tatil demek,dram
tatil,dram
baba git ye,dram
tatil yer git dön,dram
anne baş kal söylen,dram
mahsur yok,dram
ev boş kal,dram
zaman gel git,dram
yemek,dram
yemek vakit millet,dram
özel yemek benze,dram
ev biz kal insan ol,dram
oda gezgin dola,dram
bavul şapka kutu numune kutu par kazan,dram
forrest gump yemek vakit,dram
forrest,dram
kere biz gitar kutu genç kal,dram
forrest delikanlı rahat et de,dram
önem hanımefendi,dram
gitar göster,dram
yemek iste yemek hazır,dram
evet kulak gel,dram
teşekkür hanımefendi,dram
çılgın yürü göster,dram
ağır,dram
gitar beğen,dram
se güzel,dram
müzik hareket et kalça sallama başla,dram
gece anne alışveriş git,dram
benson mobilya alet mağaza önünden geç de,dram
çocuk,dram
yıi kral de yakışıklı genç,dram
fazla şark söyle,dram
kalp kriz falan geçir,dram
kral zor ol,dram
şey hatırla bazı hatırla tuhaf,dram
el gele yap forrest,dram
yap anne,dram
okul gün otobüs yolcu hatırla,dram
bin mi,dram
anne yaban araba bin söyle,dram
okul otobüs,dram
forrest forrest gump,dram
dorothy harris,dram
birbiri yabancı değil,dram
dolu,dram
dolu,dram
bura otur,dram
çocuk hatırla tuhaf,dram
doğum hatırla,dram
i̇lk noel im ne al,dram
piknik zaman çık hatırla,dram
dünya tatlı se duy an,dram
hatırla,dram
i̇stersen bura otur,dram
güzel gör,dram
melek gibi,dram
otur mı otur mı,dram
bacak ne,dram
sağol,dram
bacak harika,dram
otobüs yan otur,dram
okul o sohbet et,dram
sırt soru işaret eğri,dram
anne dış ben konuş soru sor,dram
aptal falan mı,dram
anne aptal yap aptal de,dram
ad jenny,dram
forrest forrest gump,dram
gün birlikte,dram
jenny köfte patates gibi,dram
tırman öğret,dram
haydi forrest yap,dram
sark öğret,dram
oku yar salla öğret,dram
öylesine otur yıldız bekle,dram
anne merak,dram
kal,dram
neden jenny ev git iste,dram
jenny kal,dram
özel arkadaş,dram
arkadaş,dram
anne mucize gün gerçek der,dram
insan düşün gerçek,dram
hey kukla,dram
gerizekalı mı aptal,dram
bak forrest topal,dram
kaç forrest,dram
kaç forrest,dram
kaç,dram
bisiklet getir,dram
yakala,dram
haydi,dram
dikkatli kukla,dram
yakala,dram
koş forrest koş,dram
koş forrest,dram
bura gel,dram
koş forrest,dram
koş,dram
siz anlat herhalde inan,dram
rüzgar koş,dram
gün yer git koş,dram
çocuk koş manyak,dram
hatırla mu jenny nin ev git iste söyle,dram
alaba eski ev otur,dram
yaş anne cennet git,dram
baba tür çiftçi,dram
jenny,dram
sevgi dolu ada,dram
kızkardeş öp okşa,dram
kere jenny okul otobüs yok,dram
jenny bugün okul gel,dram
baba uy,dram
haydi,dram
jenny kaç,dram
bura gel et,dram
nere,dram
jenny,dram
jenny nere,dram
ben dua forrest,dram
ben dua,dram
yüce tanrı uzak uç kuş yap,dram
yüce tanrı uzak uç,dram
anne tanrı gizem der,dram
jenny gün kuş çevir,dram
polis,dram
jenny nin ev kal zor olmadık söyle,dram
creekmore bulvar nda büyükanne yanında kal,dram
sevin yak,dram
gecele jenny gizli dışarı çık ev gel,dram
kork söyle,dram
kork bil,dram
bence neden nine köpek,dram
fena köpek,dram
jenny lise dost kal,dram
hey aptal,dram
kes,dram
koş forrest koş,dram
duy salak,dram
koş forrest,dram
kamyonet,dram
haydi,dram
kaç,dram
kımılda,dram
koş forrest,dram
koş,dram
koş forrest,dram
yer koş git,dram
yer getir düşün,dram
forrest gump koç,dram
bölge deli,dram
inan mu,dram
üniversite git,dram
forrest kımılda,dram
koş,dram
koş,dram
koş salak orospu çocuk,dram
koş orospu çocuk,dram
haydi,dram
koş,dram
yaşa aptal orospu çocuk kesinlikle hızlı,dram
sor ben üniversite döne kaf karış,dram
mahke emir uygula federal birlik,dram
bugün alaba üniversite bütün sağla,dram
i̇ki zenci okul alın,dram
vali george wallace sembolik tehdit getir,dram
okul kapı ön dur,dram
earl ne,dram
rakun okul gir çalış,dram
rakun,dram
rakun arka bahçe gir çalış,dram
anne süpürge kov,dram
rakun salak,dram
zenci,dram
biz okul git iste,dram
biz,dram
vali wallace,dram
kapı kapat söz getir kısa sür,dram
başkan kennedy savun bakan,dram
askeri güç kullan emir ver,dram
kaset ulusal muhafız komuta,dram
general graham vali wallace karşı gör,dram
bugün bulun ulusal muhafız,dram
alaba nın federal asker sınır içinde yaşa,dram
kardeş,dram
savaş kazan,dram
amerikan halk dikkat uzun zaman söz et,dram
bugün bariz tehlike çek,dram
ülke askeri diktatör kur eğilim,dram
gü,dram
tuscaloosa daki alaba üniversite ırk ayrım uygula,dram
jimmy hood vivian malone ad öğrenci,dram
yaz döne ders yaz,dram
bayan kitap düşür,dram
vali wallace söz ver,dram
tuscaloosa kampüs bulun kalabalık top önle,dram
gump mi,dram
hayır olamaz,dram
ol emin,dram
yıi okul kapı kızgın küçük ada,dram
fikir düşün başkan aday koy,dram
başka fikir olmadık düşün,dram
öl,dram
otobüs gel,dram
numara,dram
hayır numara,dram
sen konuş güzel,dram
wallace vurul ol hatırla,dram
üniversite,dram
kız üniversite git karma üniversite,dram
karma okul,dram
jenny git üniversite git,dram
kız üniversite,dram
fırsat git ziyaret et,dram
can yan,dram
forrest dur,dram
dur,dram
yap,dram
can yak,dram
yak,dram
geç şura,dram
billy üzgün,dram
uzak dur,dram
yap git,dram
billy bekle,dram
anla,dram
forrest yap,dram
çikolata getir,dram
üzgün,dram
üniversite dön,dram
hal bak,dram
gel,dram
gel,dram
oda,dram
ol konu hayal kur mı forrest,dram
ol,dram
kendi ol mı,dram
zaman kendi ol fark şekil,dram
bil mu,dram
ün iste,dram
joan baez şarkı iste,dram
gitar ses boş sahne iste,dram
kişisel düzey insan ulaş iste,dram
şey tek söyle iste,dram
kız ol forrest,dram
ekonomi sınıf yan otur,dram
özür dil,dram
sor,dram
üzgün,dram
sor,dram
önem,dram
baş dön,dram
bahis var ekonomi ol,dram
hayır,dram
galiba od arkadaş bornoz mahvet,dram
umur,dram
hoşlan,dram
koş forrest,dram
dur forrest,dram
üniversite bit futbol oyna,dram
amerikan karma de şe çağır,dram
birleşik devlet başkan tanış,dram
başkan kennedy bugün üniversite amerikan futbol karma yla,dram
oval ofis tanış,dram
birleşik devlet başkan tanış taraf,dram
ye,dram
küçük oda al,dram
yemek iç iste,dram
birinci susa ol,dram
ikinci bedava ol 15 peppers iç ol,dram
amerikan karma nda nasıi,dram
büyük onur efendim,dram
amerikan karma nda nasıi,dram
efendim,dram
amerikan karma nasıi,dram
efendim,dram
tebrik,dram
nasıl,dram
çiş,dram
galiba çiş söyle,dram
sür yok,dram
genç başkan araba iç vur,dram
yıi kardeş vur,dram
sefer otel mutfak,dram
kardeş zor ol,dram
anla,dram
inan mu,dram
5 yıi futbol oyna üniversite mezun ol,dram
tebrik oğul,dram
anne gurur,dram
forrest sen gurur duy,dram
tut,dram
tebrik evlat,dram
gelecek düşünce,dram
düş,dram
merhaba,dram
forrest,dram
forrest gump,dram
ol ilgilen kız kılık,dram
böcek değil pislik ye solucan,dram
kıç kaldır otobüs,dram
ordu,dram
koltuk dolu,dram
dolu,dram
i̇lk başta hata yap hisset,dram
asker gün bağır,dram
i̇stersen otur,dram
kim tanış sor bil,dram
karides tekne bin,dram
hayır,dram
büyük gemi bin,dram
karides avla tekne söz et,dram
hayat boyunca karides tekne çalış,dram
9 yaş amca tekne işe başla,dram
tekne al üzere ordu çağır,dram
resmi ad benjamin buford blue,dram
bubba de tıpkı beyaz taşra ad,dram
inan mu,dram
ad forrest gump,dram
forrest gump de,dram
bubba alaba bayou batre lıydı anne karides pişir,dram
anne karides pişir,dram
anne anne karides pişir,dram
bubba nın aile karides iş hakkında bil,dram
bil,dram
karides iş hakkında bil bil,dram
ordu ayrıl karides iş gir,dram
gump,dram
ordu amaç ne,dram
söyle eğitim çavuş,dram
vay can gump dahi,dram
bugün duy olağanüstü yanıt,dram
160 falan ol,dram
yetenek gump,dram
dinle bey,dram
ordu biç kaf,dram
zor,dram
zaman yatak topla düz kalk unut,dram
soru evet eğitim çavuş,dram
yanıt ver,dram
anlaş,dram
evet eğitim çavuş,dram
yap gerek ağ dip sürü,dram
i̇yi günde 50 kilo fazla karides yakala,dram
yol gider 10 saat karides avla kişi,dram
eksi yakıt para,dram
bit eğitim çavuş,dram
gump,dram
silah toparla,dram
iste eğitim çavuş,dram
yüce i̇sa,dram
yeni bölük rekor,dram
i̇yi gönül harca ol,dram
subay okul öner gump,dram
gün general ol,dram
silah sök devam,dram
de karides de meyve,dram
izgarası yap haşla kavur fır ver sote,dram
karides kebap creole usul karides,dram
bamya karides karides tava kızart karides,dram
ananas karides limon karides hindistan ceviz karides,dram
biber karides karides çorba karides yahni,dram
karides salata patates karides karides burger karides sandviç,dram
ordu gecele geç,dram
ranza yat anne özle,dram
jenny özle,dram
gump meme bak,dram
görünüş jenny nin baş üniversite kazak,dram
çek resimle bela gir,dram
okul atıl,dram
fena değil,dram
tennessee memphis tiyatro ada,dram
resim gör jenny şark söyle teklif bulun,dram
i̇lk fırsat memphis otobüs atla,dram
şov gör git,dram
amber amber flame,dram
büyük alkış,dram
kulak göz hitap,dram
california hollywood asi güzel,dram
tatlı bobbie dylon kocaman alkış,dram
rüya gerçek,dram
folk şarkı ol,dram
haydi bebek salla,dram
mızıka ver,dram
kap kanguru,dram
şey,dram
lanet,dram
hey sersem herif,dram
şark söyle,dram
paulie defol,dram
kes se,dram
forrest,dram
iş,dram
yap,dram
yap forrest,dram
i̇ndir,dram
devam et,dram
kurtar sürdür,dram
tut çalış,dram
kişi tut çalış,dram
yap devam et,dram
kendi tut,dram
sev,dram
sevgi bil,dram
dua et zaman hatırla mu forrest,dram
uzak uç tanrı dan kuş yap iste,dram
evet hatırla,dram
se köprü uç mi,dram
demek iste jenny,dram
git,dram
bekle jenny,dram
forrest uzak dur,dram
uzak dur,dram
bırak mi,dram
git,dram
fark et,dram
atla,dram
hoşçakal jenny,dram
vietnam yolla,dram
ora fark ülke,dram
bekle,dram
söz ver,dram
zor durum düş cesur davran kalk,dram
koş,dram
koş,dram
sürekli yaz,dram
i̇şte,dram
an git,dram
sapasağlam dön,dram
duy,dram
vietnam amerika birleşik devlet,dram
fark ol söylen,dram
bira kutu ızgara dış öyle,dram
emin su karides var,dram
vietnam karides de,dram
savaş kazan devral,dram
amerikan karides bura getir su karides avla,dram
sürekli karides tut,dram
bahriye ol,dram
günaydın efendim,dram
el indir,dram
sela dur,dram
bölge taraf subay mıhla iste,dram
keskin nişan,dram
teğmen dan taylor,dram
fort platoon hoşgel,dram
dudak ne,dram
büyük diş et doğ,dram
iç çek,dram
tuzak tel yakala,dram
siz nere,dram
alaba komutan,dram
i̇kiz mi,dram
hayır,dram
akraba değil komutan,dram
bak açık,dram
yan ayrıl sür,dram
taşra kal ada kap siz,dram
piyade donanım parça,dram
hayat ölüm ara fark belirle,dram
çorap,dram
topuk yas haki renk,dram
ayak kuru tut çalış,dram
görev çık zaman dur çorap değiştiri,dram
vietnam piyade ayak kes ye,dram
çavuş sims,dram
lanet alman emret,dram
i̇stek liste yaz,dram
ara orospu çocuk,dram
teğmen dan iş bil,dram
teğmen şans,dram
kök askeri geçmiş,dram
amerikan savaş aile savaş,dram
öl,dram
lanet oku can,dram
haydi,dram
galiba o yetiş yap gerek,dram
demek arkansas sınız,dram
ora geç,dram
litt rock güzel şehir,dram
teçhizat bırak,dram
müfreze çavuş git,dram
görev gerek al,dram
aç taraf piş biftek,dram
müfreze önem emir,dram
ayak bak,dram
i̇ki kendi öldür aptal yap,dram
um yüzüstü bırak,dram
taşra hayli gez,dram
uzun yürü çık,dram
zaman charlie ad ada ara,dram
dur,dram
dur bey,dram
zaman eğlence değil,dram
teğmen dan sürekli yol taş iz,dram
ne kapa eğil sus söyle,dram
eğil,dram
sus,dram
yap,dram
fazla bil,dram
bence amerika nın genç bazı savaş katıl,dram
örneğin phoenix dallas,dram
cleveland detroitlu ydu,dram
hey tex,dram
ne,dram
tex tex nere hatırla,dram
dördüncü müfreze kalk,dram
nehir 10 tık yol,dram
kımılda,dram
kalk,dram
hızlan,dram
canlı görün,dram
vietnam güzel taraf git yer ol,dram
delik ateş,dram
gump delik kontrol,dram
kalk ayak,dram
yayıl,dram
arka kolla,dram
gün yağmur başla boyunca din,dram
varol türlü yağmur yaşa,dram
küçük damla yak yağmur eski büyük damla yağmur,dram
yan gelen yağmur alt yağ,dram
yağ yağmur,dram
gece yağmur yağ,dram
hey forrest,dram
hey bubba,dram
yasla,dram
yasla,dram
baş çamur sok uyu,dram
ortak ol bil mu forrest,dram
birbiri kolla tıpkı kardeş,dram
hey forrest süre düşün,dram
sor önem soru,dram
ben karides iş gir mi,dram
dost bak de,dram
planla,dram
kilo karides tekne para karşıla,dram
kadar yakıt,dram
tekne yaşa,dram
kira ver gerek,dram
çalış yarı yarı paylaş,dram
50 50 dost,dram
hey forrest ye karides,dram
i̇yi fikir,dram
bubba nın fikri,dram
jenny konu yaz,dram
mektup yolla,dram
gün,dram
ne yap anlat ne sor,dram
zaman düşün anlat,dram
fırsat bul vakit yaz mektup,dram
nasıi bekle anlat,dram
zaman ol söyle,dram
mektup sevgi forrest gump bitir,dram
gün zaman yürü,dram
an yağmur kapat,dram
güneş çık,dram
pus,dram
siper al,dram
makine getir kahrolası,dram
forrest mi,dram
strong arm strong arm,dram
ada vurul,dram
strong arm leg lima 6,dram
anlaş strong arm,dram
point blue artı de ateş aç,dram
makine roket ateş,dram
ağır ateş alt,dram
tekle,dram
tekle,dram
lanet,dram
makine düzelt ağaç doğrultu,dram
pusu düş ateş alt,dram
mavi geri git,dram
geri çekil,dram
geri çekil,dram
forrest,dram
koş forrest,dram
geri çekil,dram
koş,dram
koş dost,dram
koş,dram
geri çekil gump,dram
koş kahrolası,dram
koş,dram
koş koş tıpkı jenny nin de,dram
hızlı uzak koş kal kötü şe,dram
bubba dost,dram
i̇yi ol emin ol,dram
cehennem,dram
bubba bul git yer yat genç bul,dram
tex,dram
kork baş bırak,dram
kaldır koş çıkar,dram
sefer bubba ara geri dön,dram
yar forrest yar,dram
de,dram
gel,dram
gel,dram
zorla,dram
uzan,dram
i̇yileşeceksin,dram
bubba bul kork başla,dram
tehlike yakın ol bil,dram
yer vietnam,dram
uçak bura gönder,dram
teğmen dan coleman öl,dram
öl bil,dram
müfreze vur,dram
lanet,dram
yap,dram
bırak,dram
uzaklaş,dram
bırak,dram
git,dram
bırak de kahrolası,dram
leg lima strong arm,dram
uçak yaklaş bildir,dram
an şey atla ısır hisset,dram
ısır,dram
kahrolası orospu çocuk,dram
müfreze bırak,dram
bırak de gump,dram
unut,dram
kurtar,dram
de duy,dram
gump kahrolası indir,dram
bas git,dram
kurtar iste kahrolası,dram
git san,dram
bubba al,dram
an hava saldırı yaklaş,dram
bölge napalme boğ,dram
kal,dram
emir,dram
bubba bul,dram
iyi forrest,dram
i̇yiyim,dram
bubba hayır,dram
i̇yileşeceğim,dram
haydi,dram
haydi,dram
haydi,dram
iyi forrest,dram
i̇yiyim,dram
i̇yiyim,dram
duma at şura,dram
bubba yla son konuş ol bil,dram
söyle bul,dram
sela bubba,dram
sela forrest,dram
forrest,dram
vurul,dram
bubba unut söyle,dram
ev git iste,dram
bubba dost,dram
kolay bulun olmadık bil,dram
bubba karides tekne kaptan ol,dram
vietnam daki nehir kıyı öl,dram
konu söyle,dram
kurşun,dram
kurşun,dram
atla ısır,dram
evet efendim,dram
kıç ısır,dram
dol değer yar söyle,dram
ordu para koy ol,dram
milyon kuruş gör,dram
kıç yarala güzel taraf,dram
dondurma,dram
ye dondurma ver,dram
bil bak,dram
i̇yi arkadaş yandadaki yatak kal,dram
teğmen dan siz dondurma getir,dram
teğmen dan dondurma,dram
banyo vakit gel teğmen,dram
harper,dram
cooper,dram
larson,dram
webster,dram
gump,dram
gump,dram
forrest gump,dram
kyle,dram
nichols,dram
mcmill,dram
johnson,dram
gump aptal nasıi seyret,dram
kapat,dram
amerikan ordu vietnam kanal izle,dram
kanal 6 saygon,dram
i̇yi tutuş gump,dram
oy bil mu,dram
haydi,dram
göster,dram
oy püf nokta,dram
göz asla asla toptan ayır,dram
pi pon doğal gel,dram
gör,dram
aptal oyna,dram
sürekli oyna başla,dram
pi pon oyna yok pi pon oyna,dram
hastane su ördek benze söyle,dram
de,dram
teğmen dan gel oyun seyret,dram
pi pon oyna uyku oyna,dram
dinle,dram
hep kader var,dram
öylesine,dram
plan parça,dram
adam öl,dram
bacak sakat ucube,dram
bak,dram
bak,dram
bak,dram
gör mu,dram
bacak kullan nasıi bil mu,dram
evet efendim bil,dram
de duy,dram
ihanet et,dram
kader,dram
savaş alan onur şekil öl gerek,dram
kader buy kader et,dram
de anla mu gump,dram
ol gerek ol,dram
kader,dram
teğmen dan taylor dım,dram
hala teğmen dan si,dram
bak,dram
yap,dram
yap,dram
gump,dram
evet komutan,dram
rahat,dram
evlat onur madalya ödüllendir,dram
bil teğmen dan,dram
madal,dram
bayan teğmen dan yap,dram
ev yolla,dram
2 hafta vietnam dan ayrıl,dram
töre başkan vietnam savaş tırman gerek,dram
belirt samimi konuş başla,dram
başkan johnson onur madalya,dram
amerika siz büyük minnet borç evlat,dram
anla kadar yarala,dram
nerenden vurul,dram
kıç efendim,dram
müthiş görüntü herhalde,dram
gör iste,dram
lanet evlat,dram
anne uzan otel git,dram
başkent gez yürü çık,dram
hilary,dram
gazi gel,dram
yap iste,dram
i̇yi anne dinlen,dram
cadde heykel anıt,dram
bak insan hıncahınç dolu,dram
insan bazı gürültü saldırgan,dram
izle,dram
kımılda,dram
git yer kuyruk gir gerek,dram
haydi,dram
yürü,dram
yap adams,dram
i̇yi,dram
ada küçük konuş yap,dram
tişört amerikan bayrak giy,dram
başla kelime sev,dram
me me,dram
zaman kelime kullan kalabalık alkışla,dram
haydi dost,dram
yukarı gel,dram
haydi,dram
haydi,dram
evet,dram
haydi,dram
kımılda kımılda,dram
haydi,dram
çık yukarı,dram
savaş söz ahbap,dram
vietnam daki savaş,dram
viet sik nam daki savaş,dram
vietnam daki savaş hakkında söyle,dram
vietnam daki savaş hakkında söyle,dram
vietnam,dram
san,dram
kafa dağıt kahrolası do,dram
yüce i̇sa,dram
yap,dram
duy,dram
duy,dram
i̇şte,dram
ver,dram
konuş,dram
konu söyle,dram
hak ahbap,dram
söyle,dram
ad ahbap,dram
ad forrest,dram
forrest gump,dram
forrest gump,dram
gump,dram
hayat mutlu an,dram
jenny tekrar köfte patates ol,dram
etraf göster yeni arkadaş tanış,dram
kapat cam,dram
beyaz kıç cam önünden çek,dram
savaş ol bil mu,dram
söz et,dram
bura amaç siyah lider,dram
zulmet,dram
kadın tecavüz et zenci cemaat et iste,dram
ayna ırk saldırı koru,dram
bebek katil,dram
söz et arkadaş,dram
forrest gump,dram
forrest wesley,dram
wesley berkeley otur,dram
sds dernek berkeley şube başkan,dram
yardım ihtiyaç ol,dram
yardım sun bura kara panter,dram
vietnam daki savaş karşı,dram
siyah asker nefret ülke cephe yolla,dram
savaş karşı,dram
siyah asker savaş git dön toplum,dram
şiddet gör öldür savaş karşı,dram
türlü ırk emperyalist eylem,dram
forrest,dram
kes,dram
kes,dram
bura getir,dram
saçma sap kavga çıkacak bil,dram
vur jenny,dram
haydi forrest,dram
kara panter parti orta kavga et üzgün,dram
zaman ciddi değil,dram
asla incit jenny,dram
i̇ncitmeyeceğini bil forrest,dram
erkek arkadaş iste,dram
üniforma sıkı forrest,dram
yakışıklı göster,dram
bil mu,dram
ulus başkent ol mutlu,dram
forrest,dram
jenny gece dolaş konuş,dram
yolcu anlat,dram
zihin genişle yol nasıi keşfet,dram
galiba bura batı ahenk içinde yaşa öğren,dram
california gel,dram
hey,dram
san fransisco git iste,dram
git,dram
uzak,dram
i̇kimiz özel gece,dram
bit iste,dram
git jenny,dram
git forrest,dram
jenny,dram
i̇şler kontrol çık,dram
savaş yalan orospu çocuk johnson,dram
asla incit,dram
bil,dram
düşün bil mu,dram
bence ev greenbow alaba git,dram
forrest fark hayat,dram
alman iste,dram
forrest al,dram
söyle yap al,dram
karşı iyi,dram
kız,dram
zaman kız ol,dram
an tekrar hayat çık,dram
insan küçük insan büyük ad,dram
vietnam dön san komünist,dram
savaş yolun pi pon oyna ol kar ver,dram
özel hizmet ülke yan gez,dram
yar gazi neşelen o pi pon oyna göster,dram
iyi,dram
ordu amerikan milli pi pon takım gir kar ver,dram
bizle yıldır çin ziyaret,dram
amerika lardık,dram
dünya barış el söyle,dram
yap pi pon oyna,dram
ev dön zaman ulusal çap şöhret ol,dram
kap kanguru dan ün,dram
i̇şte forrest gump,dram
forrest gump john lennon,dram
ev hoşgel,dram
çin nasıi yer anlat mı,dram
çin ülke insan,dram
mülk,dram
çin kilise git,dram
din,dram
hayal zor,dram
dene kolay dick,dram
yıi i̇ngiltereli genç ada,dram
oğul gör ev git imza dağıt,dram
orta yok vur,dram
kongre onur madalya ver,dram
teğmen dan,dram
teğmen dan,dram
kongre onur madalya ver,dram
evet efendim,dram
ver,dram
televizyon çık ulu ön,dram
aptal durum düşür salak gerizekalı,dram
kongre onur madalya ver,dram
evet efendim,dram
i̇şte harika,dram
söyle şey,dram
tanrı kahrolası amerika koru,dram
teğmen dan,dram
teğmen dan otel yaşa söyle,dram
bacak olmadık kol egzersiz yap oyala,dram
sağ dön,dram
sağ dön,dram
haydi,dram
new york yap teğmen dan,dram
hükümet meme besle,dram
kör mü,dram
yürü,dram
defol,dram
haydi,dram
yürü yürü yürü,dram
teğmen dan kal noel kutla,dram
siz yılla ev dön,dram
tanrı koru,dram
i̇sa bul gump,dram
ara gerek bil efendim,dram
gazi dernek n sakatla söz et,dram
i̇sa i̇sa,dram
i̇sa bul,dram
ben konuş rahip getir,dram
tanrı dinle kendi yar et gerek söyle,dram
i̇sa kalp aç,dram
gökyüzü krallık yanında yürü,dram
de duy,dram
gökyüzü krallık yanında yürü,dram
sakat kıç tanrı dinle,dram
saçma,dram
cennet git teğmen dan,dram
evet,dram
git kıç kaldır köşe git,dram
ripple al,dram
evet efendim,dram
yaklaşık new york 45,dram
cadde one astor plaza nın ön,dram
i̇şte eski astor otel yer,dram
bayou batre,dram
karides tekne,dram
karides tekne,dram
karides tekne kim umur,dram
para tekne al,dram
vietnam bubba,dram
savaş bit ortak ol söz ver,dram
kap ol ikinci kap,dram
öl kap ol,dram
karides tekne kaptan,dram
evet efendim,dram
söz söz teğmen dan,dram
dinle,dram
bura gump karides tekne kaptan ol,dram
dinle salak,dram
karides tekne kaptan ol gün,dram
gel ikinci kaptan ol,dram
karides kaptan ol gün astronot ol,dram
danny söylen,dram
nasıl,dram
ateş teker,dram
dost,dram
ad forrest,dram
forrest gump,dram
tilki carla uzun bacak lenore,dram
nere bebe bisküvi,dram
epeydir orta yoksun,dram
noel ol,dram
tommy tur içki ısmarla herkes hindi sandviç ver,dram
arkadaş,dram
ora,dram
times meydan,dram
yılbaşı sev mu,dram
şe başla,dram
ikinci şans,dram
tuhaf eğlence orta,dram
jenny düşün başla,dram
california yılbaş gece nasıi geçir düşün,dram
mutlu yılla,dram
mutlu yılla teğmen dan,dram
nes aptal falan,dram
der,dram
der,dram
mal savaş kaybet,dram
arkadaş aptal falan,dram
de,dram
de arkadaş aptal falan,dram
aptal de,dram
hey it,dram
kes se,dram
sakın aptal de,dram
kız,dram
kahrolası giysi al defol,dram
ucuz gösteri çık,dram
zavallı,dram
defol,dram
gerizekalı,dram
sefil,dram
ucube,dram
hayır,dram
yılbaş parti mahvet üzgün teğmen dan,dram
sigar tat,dram
galiba teğmen dan şey değiş anla,dram
sakat de iste,dram
tıpkı aptal de iste,dram
mutlu yılla gump,dram
amerikan pi pon tak bugün başkan nixon buluş,dram
tahmin et,dram
pi pon takım beyaz saray davet et,dram
git tekrar,dram
birleşik devlet başkan yla buluş tekrar,dram
sefer güzel otel od ver,dram
ulus başkent eğlen mu genç ada,dram
kal,dram
otel ebbott yer,dram
hayır,dram
otel bil,dram
yepyeni,dram
modern,dram
adam iş hallet,dram
güvenlik,dram
evet,dram
efendim,dram
koridor son oda tamir gönder,dram
lşıklar kapalı galiba sigorta kutu ara,dram
fener ışık uyu,dram
efendim,dram
bak,dram
teşekkür,dram
i̇yi gecele,dram
yüz yarın öğle geçerli,dram
başkan istifa et,dram
başkan yardımcı ford,dram
saat ofis yem et başkan ol,dram
forrest gump,dram
evet komutan,dram
rahat,dram
terhis belge gel,dram
ordu bit evlat,dram
pi pon oyna mı,dram
ordu hayır,dram
an birleşik devlet ordu ndaki görev son er,dram
ev git,dram
ev dön anne,dram
bil,dram
bil,dram
louis gel,dram
ev dön fikir yok anne konuk,dram
türlü konuk,dram
pi pon malzeme kullan iste,dram
ada 25 000 dol çek bırak,dram
raket beğen söyle kabul et,dram
raket beğen,dram
merhaba bayan louis,dram
hey forrest,dram
bil 25 000 dol forrest,dram
sür tut düşün,dram
bak hoşlan,dram
anne kesinlikle hak,dram
tuhaf geliş,dram
ev fazla kal,dram
bubba söz ver söz tut çalış,dram
bubba nın aile tanış bayou batre git,dram
deli mi aptal,dram
aptal yap aptal bayan blue,dram
galiba,dram
bubba şahsen saygı sun,dram
hey bubba,dram
forrest gump,dram
söyle hatırla düşün,dram
para 24 562 47 do al,dram
yeni saç traş tak kal,dram
annnemi güzel akşam yemek çıkar,dram
otobüs bilet 3 peppers al,dram
söyle,dram
aptal falan mı,dram
aptal yap aptal,dram
para söz kazan,dram
amerikan milli takım çin de,dram
